battery_health,battery_cycles,screen_on_time,charging_frequency,fast_charging,charging_overnight,overheating,drop_history,water_damage,sensor_issues,battery_bulging,screen_cracked,buttons_not_working,ram_usage,storage_usage,age_months,overcharged,label
62,643,4,2,0,1,0,0,0,0,0,0,0,51,39,21,1,Needs Maintenance
59,598,6,2,0,1,0,0,0,0,0,0,0,70,73,33,1,Needs Maintenance
61,584,4,3,1,1,0,0,0,0,0,0,0,78,20,30,1,Needs Maintenance
54,715,6,3,1,1,0,1,0,1,0,0,0,91,66,29,0,Needs Maintenance
51,751,3,3,0,1,0,0,0,0,0,0,0,63,86,36,0,Needs Maintenance
35,927,3,1,1,1,0,0,0,0,1,0,0,47,79,21,0,Critical
65,497,3,2,0,1,0,0,0,0,0,0,0,74,68,24,0,Needs Maintenance
51,734,2,1,1,1,0,0,0,0,0,0,1,43,88,29,1,Needs Maintenance
66,575,5,1,1,1,0,1,0,0,0,0,1,60,72,41,1,Needs Maintenance
68,518,9,3,0,1,0,1,0,1,0,0,0,73,20,15,1,Needs Maintenance
83,190,7,4,1,1,0,0,0,0,0,0,0,71,54,4,0,Healthy
62,613,5,1,0,0,0,0,0,0,0,0,0,72,47,30,0,Needs Maintenance
57,604,5,1,1,1,0,0,0,1,0,0,0,79,35,25,1,Needs Maintenance
61,581,6,4,1,1,0,0,0,0,0,0,0,55,86,16,1,Needs Maintenance
75,440,6,3,1,1,0,1,0,0,0,1,0,60,61,15,1,Needs Maintenance
64,588,5,1,0,0,0,0,0,0,0,0,0,76,68,13,0,Needs Maintenance
54,693,4,3,1,1,0,0,0,0,0,1,0,81,96,27,0,Needs Maintenance
67,466,5,3,1,1,0,0,0,0,0,0,0,89,80,18,0,Needs Maintenance
54,729,2,1,1,1,0,0,0,0,0,1,0,95,85,29,0,Needs Maintenance
82,239,7,2,0,0,0,0,0,0,0,0,0,89,70,17,0,Needs Maintenance
41,829,3,3,0,1,1,0,0,1,0,0,0,83,55,52,1,Critical
26,1145,2,1,0,0,0,0,0,0,0,0,0,57,100,34,0,Critical
55,642,3,1,1,1,0,0,0,0,0,0,0,57,42,34,0,Needs Maintenance
67,566,3,3,1,1,0,0,0,0,0,1,0,62,74,7,1,Needs Maintenance
50,748,3,1,1,0,0,1,0,0,0,0,0,62,55,37,0,Needs Maintenance
55,610,3,3,0,1,0,0,0,0,0,0,0,86,72,27,1,Needs Maintenance
32,1032,2,1,1,0,0,1,0,0,1,1,0,66,54,33,0,Needs Maintenance
66,569,4,1,1,1,0,0,0,0,0,0,1,57,50,31,0,Needs Maintenance
68,547,5,3,1,0,0,0,0,0,0,0,0,92,75,17,0,Needs Maintenance
48,720,5,2,0,0,0,0,0,0,0,0,0,52,87,31,0,Critical
57,688,3,2,0,1,0,1,0,0,0,1,0,59,66,20,1,Needs Maintenance
56,682,2,1,0,0,0,1,0,0,0,0,0,60,70,35,0,Needs Maintenance
64,545,2,2,1,1,0,0,0,0,0,0,0,83,77,8,1,Needs Maintenance
74,464,4,2,1,1,0,1,0,0,0,0,0,42,51,6,1,Needs Maintenance
55,683,6,3,1,1,0,1,0,0,0,0,0,49,81,28,1,Needs Maintenance
38,966,5,3,1,1,0,0,0,1,0,1,0,61,79,53,0,Needs Maintenance
42,892,7,2,1,0,1,0,0,0,0,0,0,59,25,44,0,Critical
61,631,5,2,1,1,0,1,0,0,0,0,0,65,41,6,1,Needs Maintenance
57,617,3,1,1,1,0,0,0,0,0,0,0,94,74,19,0,Needs Maintenance
61,663,5,3,0,1,0,0,0,0,0,0,0,71,71,22,0,Needs Maintenance
73,382,5,1,1,1,0,0,0,0,0,0,0,57,20,16,0,Needs Maintenance
68,406,3,1,1,1,0,0,0,0,0,0,0,42,71,22,1,Needs Maintenance
61,573,4,1,0,1,0,0,0,0,0,1,0,83,96,16,0,Needs Maintenance
68,427,5,2,1,0,0,0,0,0,0,0,0,78,59,3,0,Needs Maintenance
53,715,3,3,0,1,0,0,0,1,0,0,0,66,63,10,0,Needs Maintenance
73,386,6,3,1,1,0,0,0,0,0,0,0,72,61,23,0,Needs Maintenance
74,474,3,2,0,0,0,1,0,0,0,0,0,91,83,9,0,Needs Maintenance
81,354,6,2,0,1,0,0,0,0,0,1,0,73,58,13,0,Healthy
72,418,4,1,0,0,0,1,0,0,0,0,0,87,56,19,0,Needs Maintenance
71,457,4,1,1,1,0,1,0,0,0,0,0,83,41,14,0,Needs Maintenance
70,401,5,1,0,0,0,0,0,0,0,0,0,67,80,20,0,Needs Maintenance
52,658,3,2,1,1,0,0,0,1,0,0,0,48,59,28,0,Needs Maintenance
70,437,2,1,1,1,0,0,0,0,0,0,0,66,45,21,0,Needs Maintenance
40,947,6,3,0,1,0,0,0,0,0,0,1,62,64,37,0,Critical
66,514,2,1,1,1,0,0,1,0,0,0,0,47,100,27,0,Needs Maintenance
68,551,6,4,0,0,0,0,0,0,0,1,0,67,56,10,0,Needs Maintenance
69,431,3,3,0,1,0,0,0,0,0,0,0,81,38,32,1,Needs Maintenance
53,735,2,1,0,1,0,0,0,0,0,0,0,62,65,34,1,Needs Maintenance
36,885,5,1,0,0,0,0,0,0,0,0,0,70,78,40,0,Critical
46,814,4,3,0,1,1,0,0,0,0,0,0,60,74,26,1,Critical
52,707,3,2,0,1,0,0,0,0,0,1,0,68,50,30,1,Needs Maintenance
81,251,6,2,0,1,0,0,0,0,0,0,0,50,92,11,1,Needs Maintenance
47,817,7,2,1,1,0,1,0,0,0,0,0,97,61,28,0,Needs Maintenance
60,629,6,2,1,1,0,0,0,0,0,0,0,49,74,35,0,Needs Maintenance
66,443,3,1,0,1,0,0,0,0,0,0,0,78,78,16,1,Needs Maintenance
66,545,5,3,0,1,0,1,0,0,0,0,0,84,77,24,1,Needs Maintenance
62,629,5,3,0,1,0,0,0,0,0,1,0,74,52,30,1,Needs Maintenance
54,776,4,3,1,0,0,0,0,0,0,0,0,85,65,26,0,Needs Maintenance
41,830,5,3,0,0,1,1,0,0,0,1,0,62,74,36,0,Needs Maintenance
69,549,5,3,0,0,0,0,0,1,0,1,0,63,54,35,0,Needs Maintenance
62,558,7,2,1,1,0,1,0,0,0,0,0,70,79,5,1,Needs Maintenance
64,541,5,1,1,1,0,0,0,0,0,0,0,63,50,22,1,Needs Maintenance
56,673,5,1,1,1,0,0,0,0,0,0,0,52,80,31,0,Needs Maintenance
55,659,3,1,1,0,0,0,0,0,0,1,0,81,52,26,0,Needs Maintenance
89,175,5,2,0,0,0,0,0,0,0,0,0,85,52,13,0,Needs Maintenance
52,792,7,4,0,1,0,0,0,1,0,1,0,88,51,42,1,Needs Maintenance
62,543,6,4,1,0,0,1,0,0,0,0,0,45,56,22,0,Needs Maintenance
81,359,4,3,1,0,0,0,0,1,0,0,0,87,75,26,0,Needs Maintenance
64,605,6,2,1,1,0,1,1,0,0,1,0,58,68,32,1,Needs Maintenance
60,609,6,2,0,1,0,0,0,0,0,0,0,89,79,7,0,Needs Maintenance
54,618,4,1,0,1,0,0,0,0,0,0,0,62,97,14,1,Needs Maintenance
53,630,4,1,1,1,0,0,0,0,0,0,0,53,60,23,1,Needs Maintenance
57,589,4,3,1,0,0,1,0,1,0,1,1,61,36,32,0,Needs Maintenance
48,727,6,2,1,1,1,0,0,0,0,0,0,100,39,18,1,Critical
64,616,2,1,0,0,0,1,0,0,0,0,0,91,75,35,0,Needs Maintenance
49,789,7,3,0,0,1,1,0,0,0,0,1,74,86,33,0,Needs Maintenance
66,569,4,2,1,0,0,1,0,0,0,0,0,55,35,3,0,Needs Maintenance
79,296,5,1,0,1,0,0,0,0,0,0,0,88,91,11,0,Needs Maintenance
57,621,5,1,0,0,0,0,0,0,0,1,0,85,85,11,0,Needs Maintenance
91,149,4,2,0,1,0,1,1,0,0,0,0,47,44,3,1,Healthy
54,644,7,2,1,1,0,1,0,0,0,0,0,64,66,16,1,Needs Maintenance
38,906,6,3,1,1,1,0,1,0,0,0,0,49,72,50,1,Critical
75,360,5,1,1,1,0,1,0,1,0,0,0,68,72,18,1,Needs Maintenance
67,556,5,2,1,1,0,1,0,1,0,0,0,72,86,19,1,Needs Maintenance
68,560,4,1,1,0,0,1,0,0,0,0,0,76,39,6,0,Needs Maintenance
34,966,3,1,1,1,0,1,0,0,0,0,0,70,81,50,1,Needs Maintenance
58,614,4,2,0,0,0,0,0,0,0,0,0,100,64,30,0,Needs Maintenance
78,417,4,1,0,1,0,0,0,0,0,0,0,70,86,11,0,Needs Maintenance
51,743,2,1,1,1,0,1,0,0,0,0,0,81,74,17,1,Needs Maintenance
71,377,4,3,1,0,0,0,0,0,0,0,1,73,32,12,0,Needs Maintenance
49,746,4,3,1,1,0,1,0,0,0,0,0,61,64,16,0,Needs Maintenance
64,490,6,2,1,0,0,0,0,0,0,0,0,87,52,17,0,Needs Maintenance
60,627,2,2,1,1,0,1,0,0,0,0,0,55,28,40,0,Needs Maintenance
64,466,5,3,0,1,0,1,0,1,0,0,0,75,62,36,1,Needs Maintenance
74,441,4,1,0,0,0,0,0,0,0,0,0,77,68,11,0,Needs Maintenance
41,820,5,2,0,0,0,0,0,0,0,0,0,60,100,33,0,Critical
38,963,5,2,0,0,0,0,0,0,0,1,0,71,59,56,0,Needs Maintenance
37,963,3,3,1,1,0,1,0,0,0,0,0,69,71,35,1,Needs Maintenance
51,731,4,3,0,1,0,1,0,0,0,0,0,97,57,26,1,Needs Maintenance
60,681,2,2,1,1,0,0,0,0,0,0,0,92,49,33,1,Needs Maintenance
60,622,5,1,1,1,0,0,0,0,0,0,1,52,87,33,1,Needs Maintenance
45,760,5,2,1,1,0,0,0,0,0,0,0,76,70,9,0,Critical
81,332,7,4,0,1,0,0,0,0,0,0,1,80,49,8,1,Healthy
46,892,3,1,0,1,0,0,0,1,0,1,0,69,50,39,1,Needs Maintenance
56,646,8,4,0,1,0,1,0,1,0,1,0,60,62,18,0,Needs Maintenance
67,535,5,1,1,1,0,0,0,0,0,0,0,92,37,27,1,Needs Maintenance
67,557,5,1,1,0,0,1,0,0,0,0,0,83,100,18,0,Needs Maintenance
69,454,7,4,1,1,0,0,0,0,0,1,0,76,83,13,1,Needs Maintenance
70,451,4,3,1,1,0,0,0,0,0,0,0,44,49,16,0,Needs Maintenance
46,839,5,2,0,1,0,0,0,0,0,0,0,100,55,21,0,Critical
54,742,8,4,0,0,0,0,1,0,0,0,0,51,77,15,0,Needs Maintenance
58,597,6,2,1,1,0,0,0,0,0,1,0,48,61,28,1,Needs Maintenance
82,301,3,2,1,1,0,0,0,0,0,0,0,60,24,12,1,Healthy
51,759,3,1,0,0,0,0,0,0,0,0,0,62,77,15,0,Needs Maintenance
60,536,9,3,0,1,0,0,0,0,0,0,0,91,48,28,1,Needs Maintenance
43,848,5,1,0,1,0,1,0,0,0,0,1,82,47,40,0,Needs Maintenance
55,760,6,4,0,0,0,1,1,0,0,0,0,84,82,30,0,Needs Maintenance
67,537,3,2,1,1,0,0,0,0,0,0,0,42,53,7,0,Needs Maintenance
30,1081,7,2,1,0,0,0,0,0,0,1,0,97,63,25,0,Needs Maintenance
40,832,6,3,0,1,0,1,0,0,0,0,1,82,58,8,0,Needs Maintenance
48,757,7,4,1,0,1,0,0,0,0,0,0,61,100,29,0,Critical
49,745,6,3,0,1,0,0,1,0,0,0,0,57,96,29,1,Critical
46,785,4,1,0,1,1,0,0,0,0,0,0,73,94,28,0,Critical
61,606,2,1,0,0,0,0,0,0,0,0,0,94,37,7,0,Needs Maintenance
62,630,2,1,1,1,0,0,0,0,0,0,0,73,86,11,0,Needs Maintenance
31,1019,4,1,1,1,1,0,0,0,0,1,0,70,74,33,0,Needs Maintenance
54,687,2,2,0,1,0,0,0,0,0,1,0,90,67,26,0,Needs Maintenance
46,878,3,3,1,1,1,0,0,0,0,1,0,63,64,15,0,Needs Maintenance
72,473,2,2,1,1,0,1,0,0,0,1,0,92,28,33,1,Needs Maintenance
52,652,10,4,0,0,0,1,0,0,0,0,0,51,76,32,0,Needs Maintenance
58,695,5,2,0,1,0,0,0,0,0,0,0,79,20,23,0,Needs Maintenance
44,803,5,2,1,1,0,1,0,0,0,1,0,85,80,13,0,Needs Maintenance
68,438,9,3,0,1,0,0,0,0,0,0,0,79,75,13,1,Needs Maintenance
71,385,3,3,1,1,0,1,0,0,0,1,0,83,86,15,0,Needs Maintenance
61,560,2,2,0,0,0,1,0,0,0,0,0,65,76,21,0,Needs Maintenance
44,821,2,2,1,1,1,0,0,1,0,1,0,78,55,23,0,Needs Maintenance
60,649,2,2,1,1,0,1,0,1,0,0,0,76,100,24,1,Needs Maintenance
66,539,5,3,0,0,0,0,0,0,0,0,0,39,64,17,0,Needs Maintenance
50,691,4,2,1,0,0,0,1,0,0,1,0,75,21,30,0,Needs Maintenance
70,528,6,2,0,1,0,0,0,0,0,0,0,59,50,16,0,Needs Maintenance
68,489,2,1,0,1,0,1,0,1,0,0,1,74,71,3,0,Needs Maintenance
38,1018,2,1,0,1,0,0,0,0,1,0,0,88,67,49,1,Critical
47,796,5,1,1,1,0,0,0,0,0,0,0,96,69,31,0,Critical
63,627,6,4,1,0,0,0,1,1,0,0,0,49,79,7,0,Needs Maintenance
72,428,7,4,0,0,0,0,0,0,0,0,1,83,68,8,0,Needs Maintenance
78,404,2,2,0,0,0,0,0,0,0,0,0,82,67,10,0,Healthy
47,849,2,1,1,1,1,0,0,0,0,0,0,58,67,44,0,Critical
47,736,2,1,1,0,0,0,0,0,0,0,0,71,81,31,0,Critical
34,930,6,3,0,0,0,1,0,1,0,0,0,70,61,50,0,Needs Maintenance
76,411,2,1,1,1,0,0,1,1,0,0,0,40,70,3,1,Healthy
57,605,6,3,1,1,0,0,0,0,0,0,0,85,90,19,1,Needs Maintenance
56,603,5,2,1,0,0,0,0,0,0,0,1,81,87,3,0,Needs Maintenance
20,1199,6,4,1,1,0,1,0,0,0,0,0,60,31,33,1,Needs Maintenance
64,607,4,2,1,1,0,0,0,0,0,1,0,68,49,29,0,Needs Maintenance
38,987,2,2,1,1,1,1,0,0,0,0,0,47,81,43,1,Needs Maintenance
62,561,4,1,0,1,0,0,0,0,0,0,0,51,50,3,0,Needs Maintenance
64,551,5,2,0,1,0,0,0,0,0,0,0,57,42,6,1,Needs Maintenance
63,585,5,3,0,1,0,0,0,0,0,0,0,79,46,16,0,Needs Maintenance
50,801,2,1,0,1,0,0,0,0,0,0,0,100,100,36,0,Critical
65,451,6,3,1,1,0,1,0,0,0,0,1,60,87,18,1,Needs Maintenance
70,529,5,2,0,1,0,0,0,0,0,0,0,57,42,12,0,Needs Maintenance
36,1026,5,3,0,1,1,1,0,0,0,0,0,87,57,40,0,Needs Maintenance
86,185,2,1,0,1,0,0,0,1,0,1,0,67,60,5,1,Healthy
39,964,5,2,1,0,0,0,0,1,1,0,0,55,24,51,0,Critical
61,582,5,3,0,1,0,0,0,0,0,0,0,80,20,3,0,Needs Maintenance
42,926,2,1,0,1,1,1,0,0,0,0,0,90,95,33,1,Needs Maintenance
62,624,2,2,1,1,0,0,0,0,0,0,0,80,75,30,0,Needs Maintenance
64,606,3,1,0,1,0,0,0,0,0,0,0,64,45,24,1,Needs Maintenance
67,584,4,2,1,0,0,0,0,0,0,0,0,72,73,17,0,Needs Maintenance
69,399,5,3,1,1,0,0,0,0,0,0,0,64,49,3,0,Needs Maintenance
64,567,2,1,0,1,0,1,0,1,0,0,0,58,36,22,0,Needs Maintenance
67,457,7,2,1,0,0,0,0,0,0,0,0,85,87,23,0,Needs Maintenance
49,812,5,3,0,0,0,1,0,0,0,0,0,69,48,29,0,Needs Maintenance
62,655,3,1,0,0,0,0,0,1,0,1,1,63,75,17,0,Needs Maintenance
75,419,3,2,0,1,0,0,0,0,0,0,0,86,63,5,1,Needs Maintenance
55,629,3,3,0,1,0,0,1,1,0,1,0,76,46,42,1,Needs Maintenance
71,449,4,2,1,1,0,0,0,0,0,1,0,40,58,19,0,Needs Maintenance
48,777,6,3,1,0,0,1,0,0,0,0,0,87,56,20,0,Needs Maintenance
55,737,5,3,0,0,0,0,0,0,0,0,0,70,50,35,0,Needs Maintenance
66,452,7,4,1,1,0,1,0,0,0,0,0,78,44,13,1,Needs Maintenance
45,762,6,4,0,1,0,0,1,0,0,0,0,75,91,3,1,Critical
74,451,4,3,1,0,0,0,0,0,0,1,0,85,39,13,0,Needs Maintenance
51,758,3,2,1,1,0,1,0,0,0,0,1,64,72,46,1,Needs Maintenance
56,719,7,2,1,1,0,0,0,0,0,1,0,60,75,16,0,Needs Maintenance
49,736,2,1,1,1,1,0,0,0,0,0,0,71,67,31,0,Critical
57,578,3,2,0,0,0,0,0,1,0,0,0,53,52,27,0,Needs Maintenance
63,556,4,1,1,1,0,1,1,0,0,0,0,92,28,22,0,Needs Maintenance
62,652,4,1,0,1,0,0,0,0,0,0,0,83,100,27,1,Needs Maintenance
46,798,2,1,1,0,0,1,0,0,0,0,0,59,35,32,0,Needs Maintenance
64,503,2,1,1,0,0,1,0,0,0,1,0,62,47,17,0,Needs Maintenance
89,209,3,2,0,1,0,0,0,0,0,0,0,55,64,3,0,Healthy
53,781,3,1,0,1,0,0,0,0,0,0,0,64,77,29,0,Needs Maintenance
76,361,3,3,0,1,0,0,0,0,0,0,0,72,59,10,1,Healthy
50,754,7,2,0,1,0,0,0,0,0,0,0,85,82,26,0,Critical
66,593,8,3,1,0,0,0,0,0,0,0,0,89,32,33,0,Needs Maintenance
68,526,6,3,1,1,0,1,0,0,0,0,0,88,73,33,0,Needs Maintenance
68,541,3,2,1,1,0,0,0,0,0,0,0,72,79,23,0,Needs Maintenance
68,428,5,1,1,1,0,0,0,0,0,0,0,62,40,3,1,Needs Maintenance
51,768,2,1,0,0,0,0,0,0,0,0,0,61,85,16,0,Needs Maintenance
21,1228,8,2,0,1,0,0,0,0,0,0,0,58,75,59,1,Critical
77,395,3,3,0,1,0,0,0,0,0,0,0,83,63,9,1,Healthy
57,619,3,1,1,0,0,0,1,0,0,0,0,67,93,12,0,Needs Maintenance
64,612,2,2,1,1,0,1,0,0,0,0,0,100,75,44,1,Needs Maintenance
49,691,6,2,1,1,0,0,0,0,0,0,0,57,47,28,0,Critical
45,879,6,4,0,1,1,0,0,0,0,0,0,63,43,55,0,Critical
68,502,6,2,1,1,0,0,0,0,0,0,0,100,60,21,0,Needs Maintenance
45,779,5,3,0,1,1,1,0,0,0,0,0,62,87,44,1,Needs Maintenance
65,611,8,2,1,0,0,0,1,0,0,0,0,90,82,18,0,Needs Maintenance
44,924,3,3,0,0,0,0,0,0,0,1,0,74,65,35,0,Needs Maintenance
62,495,5,1,1,0,0,1,0,0,0,0,0,58,59,22,0,Needs Maintenance
59,684,2,2,0,0,0,1,0,0,0,1,0,71,100,33,0,Needs Maintenance
81,349,4,3,1,1,0,1,0,0,0,1,0,69,89,13,0,Needs Maintenance
67,468,5,1,0,1,0,0,0,0,0,0,1,68,100,23,1,Needs Maintenance
73,385,5,3,1,1,0,0,0,0,0,0,0,48,74,11,0,Needs Maintenance
56,749,4,1,1,1,0,0,1,0,0,0,0,52,79,23,1,Needs Maintenance
52,777,4,2,0,1,0,0,0,0,0,1,0,73,75,38,0,Needs Maintenance
83,288,4,2,0,1,0,0,1,0,0,1,0,66,42,21,1,Healthy
87,259,3,2,0,1,0,1,0,1,0,0,0,100,30,3,1,Needs Maintenance
60,634,5,2,0,1,0,0,0,0,0,0,0,84,89,30,1,Needs Maintenance
64,491,3,2,0,1,0,0,0,1,0,0,0,84,46,15,1,Needs Maintenance
50,792,8,3,0,0,0,0,0,1,0,0,0,73,35,14,0,Critical
67,541,4,3,0,1,0,0,0,0,0,0,0,64,86,14,1,Needs Maintenance
79,279,6,2,0,1,0,0,0,0,0,0,0,85,31,10,0,Needs Maintenance
49,768,2,1,0,1,0,1,0,0,0,0,0,96,97,47,1,Needs Maintenance
66,593,7,3,0,0,0,0,0,0,0,0,0,81,65,29,0,Needs Maintenance
51,785,2,2,1,0,0,0,0,0,0,0,0,56,78,10,0,Needs Maintenance
56,745,9,3,1,0,0,1,0,0,0,1,0,60,70,12,0,Needs Maintenance
100,81,3,1,1,0,0,0,0,0,0,0,0,41,38,26,0,Healthy
47,724,5,2,1,1,0,0,1,1,0,0,0,87,91,38,0,Critical
83,228,4,3,0,1,0,0,0,0,0,0,0,66,47,21,0,Healthy
56,658,4,2,0,1,0,1,0,0,0,0,0,88,51,30,1,Needs Maintenance
63,572,4,2,0,1,0,0,0,1,0,1,0,93,29,20,0,Needs Maintenance
44,842,5,2,1,1,1,0,0,0,0,0,0,97,68,40,0,Critical
59,704,3,2,0,0,0,1,0,0,0,0,0,85,58,31,0,Needs Maintenance
70,527,3,1,1,1,0,1,0,0,0,1,0,56,49,18,0,Needs Maintenance
50,795,5,3,0,1,0,0,0,0,0,1,0,60,55,21,1,Needs Maintenance
49,816,6,2,0,1,1,1,0,0,0,0,0,72,48,17,1,Needs Maintenance
58,571,5,3,1,1,0,0,0,0,0,0,0,65,51,24,1,Needs Maintenance
48,827,5,3,0,0,0,0,0,0,0,0,1,70,58,32,0,Critical
73,480,4,3,1,1,0,1,0,0,0,0,0,62,76,5,1,Needs Maintenance
70,517,3,1,0,1,0,1,0,1,0,0,0,85,74,13,0,Needs Maintenance
54,776,3,1,1,1,0,0,0,0,0,0,0,75,77,36,1,Needs Maintenance
75,380,7,3,0,0,0,1,0,0,0,0,0,62,92,7,0,Needs Maintenance
45,854,4,2,1,0,1,0,0,0,0,0,0,72,78,29,0,Critical
63,498,4,1,1,0,0,1,0,0,0,0,1,52,37,16,0,Needs Maintenance
33,984,3,3,0,0,1,0,1,1,0,1,0,62,64,45,0,Needs Maintenance
57,574,2,1,0,1,0,0,0,0,0,0,1,65,97,21,1,Needs Maintenance
59,628,2,1,1,1,0,0,0,0,0,0,0,77,56,28,1,Needs Maintenance
49,802,2,2,1,1,0,0,0,0,0,1,1,75,51,34,1,Needs Maintenance
65,610,4,1,1,0,0,0,0,0,0,0,0,66,37,13,0,Needs Maintenance
46,877,4,3,0,1,1,0,0,0,0,0,0,87,89,21,1,Critical
51,683,2,1,0,1,0,1,0,0,0,0,0,71,52,27,1,Needs Maintenance
57,674,2,2,0,0,0,0,0,0,0,0,1,82,79,17,0,Needs Maintenance
60,592,2,1,1,1,0,0,0,0,0,0,0,83,37,22,1,Needs Maintenance
69,498,4,1,0,1,0,0,0,0,0,0,0,91,97,22,1,Needs Maintenance
58,637,3,2,1,1,0,0,0,0,0,1,0,81,66,27,1,Needs Maintenance
55,684,4,2,1,1,0,0,0,0,0,0,1,39,69,35,1,Needs Maintenance
93,193,5,1,0,1,0,0,0,1,0,0,0,94,70,25,0,Needs Maintenance
43,818,3,3,0,1,0,1,0,0,0,0,0,37,39,39,1,Needs Maintenance
38,861,4,3,0,1,0,0,0,0,1,0,1,92,43,32,0,Critical
66,477,7,2,0,1,0,0,0,0,0,0,1,80,63,27,0,Needs Maintenance
78,307,6,4,1,1,0,1,0,0,0,0,1,75,48,8,0,Healthy
71,449,5,3,0,1,0,1,0,0,0,0,0,56,65,12,1,Needs Maintenance
59,620,5,1,0,1,0,1,0,1,0,1,0,67,50,35,0,Needs Maintenance
58,590,5,3,0,1,0,1,0,1,0,0,0,75,41,27,0,Needs Maintenance
46,797,5,2,1,0,1,0,0,0,0,0,1,53,62,28,0,Critical
68,557,2,2,1,1,0,1,0,0,0,1,0,52,94,17,0,Needs Maintenance
52,672,8,2,0,1,0,0,0,0,0,0,0,96,86,18,1,Needs Maintenance
82,356,3,1,0,1,0,0,1,0,0,0,0,79,32,12,0,Healthy
68,467,4,2,0,0,0,0,0,0,0,0,0,80,63,8,0,Needs Maintenance
20,1230,5,2,1,1,1,1,0,0,0,0,0,52,81,43,1,Needs Maintenance
44,885,5,2,1,0,0,0,0,1,0,1,0,70,66,7,0,Needs Maintenance
58,678,8,3,0,0,0,0,0,0,0,1,0,95,78,22,0,Needs Maintenance
56,623,5,1,0,1,0,0,0,0,0,0,0,41,20,16,0,Needs Maintenance
58,563,4,1,0,1,0,1,0,1,0,0,0,91,55,3,1,Needs Maintenance
66,540,5,3,1,1,0,0,0,0,0,0,0,67,57,30,1,Needs Maintenance
49,711,6,2,1,0,1,1,0,0,0,1,0,59,72,27,0,Needs Maintenance
50,753,5,2,1,1,0,1,0,0,0,1,0,30,85,11,1,Needs Maintenance
64,522,3,2,0,1,0,1,0,0,0,0,0,83,58,14,1,Needs Maintenance
49,815,7,2,0,1,0,0,0,1,0,0,0,46,86,27,1,Critical
88,257,4,1,0,1,0,0,0,0,0,0,0,73,64,8,0,Healthy
77,381,2,2,0,1,0,0,0,0,0,1,0,65,78,16,0,Healthy
47,784,5,3,1,0,0,1,0,1,0,1,0,82,66,39,0,Needs Maintenance
39,853,6,3,0,1,1,0,0,0,0,0,0,55,100,28,0,Critical
75,430,4,2,1,0,0,0,0,0,0,0,0,54,80,28,0,Needs Maintenance
68,540,5,3,1,1,0,0,0,0,0,0,0,44,54,20,0,Needs Maintenance
70,418,2,1,0,0,0,0,0,0,0,1,0,59,48,16,0,Needs Maintenance
46,846,5,2,1,0,0,0,0,0,0,0,0,60,38,15,0,Critical
54,763,7,2,0,0,0,0,1,0,0,0,0,85,65,39,0,Needs Maintenance
35,1049,5,1,1,1,0,0,0,0,0,1,0,82,57,48,1,Needs Maintenance
52,666,5,1,0,0,0,1,0,0,0,0,0,54,71,26,0,Needs Maintenance
75,334,4,3,1,1,0,0,0,0,0,0,0,55,44,5,1,Needs Maintenance
77,424,4,2,1,0,0,0,0,0,0,0,0,79,29,25,0,Healthy
39,850,5,1,1,1,1,0,0,0,0,0,0,100,35,30,1,Critical
53,768,4,3,0,1,0,0,0,0,0,1,0,73,73,7,1,Needs Maintenance
53,711,3,2,0,1,0,0,0,1,0,1,0,62,23,35,1,Needs Maintenance
58,673,6,4,0,1,0,0,0,0,0,0,0,83,78,34,0,Needs Maintenance
53,754,7,2,0,0,0,1,0,0,0,1,0,81,57,33,0,Needs Maintenance
57,623,6,3,1,1,0,0,1,0,0,0,1,62,62,38,1,Needs Maintenance
59,593,3,2,1,0,0,0,0,0,0,0,0,67,81,5,0,Needs Maintenance
63,586,5,2,1,1,0,0,0,0,0,0,1,67,60,30,1,Needs Maintenance
64,523,8,3,0,1,0,1,0,0,0,1,0,76,38,25,1,Needs Maintenance
74,435,5,2,1,1,0,1,0,0,0,0,0,98,83,7,0,Needs Maintenance
63,558,5,3,1,1,0,0,1,0,0,0,0,64,61,22,0,Needs Maintenance
60,657,5,3,0,0,0,0,0,1,0,0,0,69,46,24,0,Needs Maintenance
38,946,2,2,0,0,0,0,0,0,1,1,0,61,50,34,0,Needs Maintenance
77,388,3,3,1,1,0,0,0,0,0,0,0,66,66,14,0,Healthy
48,841,7,3,0,0,0,0,0,0,0,1,0,46,37,26,0,Needs Maintenance
50,832,2,1,1,0,0,1,0,0,0,0,0,46,72,28,0,Needs Maintenance
58,558,3,2,1,0,0,0,0,0,0,0,0,54,52,21,0,Needs Maintenance
74,438,4,2,1,1,0,0,0,1,0,0,0,81,57,12,1,Needs Maintenance
68,451,2,1,1,1,0,0,0,0,0,0,0,90,78,20,0,Needs Maintenance
44,888,3,1,1,1,1,0,0,1,0,0,1,68,78,28,0,Critical
80,373,9,5,0,1,0,0,0,1,0,0,1,30,65,9,0,Healthy
87,165,5,2,0,1,0,1,0,0,0,0,0,57,100,3,1,Needs Maintenance
76,427,7,4,0,1,0,1,1,0,0,0,0,77,92,19,1,Needs Maintenance
72,506,4,1,1,1,0,0,0,0,0,1,0,40,50,22,0,Needs Maintenance
59,577,6,3,0,1,0,0,0,0,0,0,0,75,48,35,1,Needs Maintenance
46,808,4,1,1,1,0,1,0,0,0,0,0,65,32,23,1,Needs Maintenance
